Feb 25 08:15:19 dionysos cron-apt: CRON-APT RUN [/etc/cron-apt/config]: Sun Feb 25 07:38:17 GMT 2024
Feb 25 08:15:19 dionysos cron-apt: CRON-APT SLEEP: 2219, Sun Feb 25 08:15:16 GMT 2024
Feb 25 08:15:19 dionysos cron-apt: CRON-APT ACTION: 0-update
Feb 25 08:15:19 dionysos cron-apt: CRON-APT LINE: /usr/bin/apt-get  update -o quiet=2
Feb 25 08:15:19 dionysos cron-apt: CRON-APT ACTION: 3-download
Feb 25 08:15:19 dionysos cron-apt: CRON-APT LINE: /usr/bin/apt-get  autoclean -y
Feb 25 08:15:19 dionysos cron-apt: Reading package lists...
Feb 25 08:15:19 dionysos cron-apt: Building dependency tree...
Feb 25 08:15:19 dionysos cron-apt: Reading state information...
Feb 25 08:15:19 dionysos cron-apt: CRON-APT LINE: /usr/bin/apt-get  dist-upgrade -d -y -o APT::Get::Show-Upgraded=true
Feb 25 08:15:19 dionysos cron-apt: Reading package lists...
Feb 25 08:15:19 dionysos cron-apt: Building dependency tree...
Feb 25 08:15:19 dionysos cron-apt: Reading state information...
Feb 25 08:15:19 dionysos cron-apt: Calculating upgrade...
Feb 25 08:15:19 dionysos cron-apt: 0 upgraded, 0 newly installed, 0 to remove and 0 not upgraded.
Feb 25 08:26:45 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:26:45 dionysos omv-engined[667027]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:26:50 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:26:50 dionysos omv-engined[667079]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:26:51 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:26:51 dionysos omv-engined[667084]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:26:55 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:26:55 dionysos omv-engined[667153]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:26:56 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:26:56 dionysos omv-engined[667162]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:00 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:00 dionysos omv-engined[667294]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:01 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:01 dionysos omv-engined[667299]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:05 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:05 dionysos omv-engined[667337]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:06 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:06 dionysos omv-engined[667346]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:10 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:10 dionysos omv-engined[667360]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:11 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:11 dionysos omv-engined[667371]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:15 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:15 dionysos omv-engined[667384]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:16 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:16 dionysos omv-engined[667392]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:21 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:21 dionysos omv-engined[667442]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:22 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:22 dionysos omv-engined[667450]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:26 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:26 dionysos omv-engined[667519]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:27 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:27 dionysos omv-engined[667525]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:31 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:31 dionysos omv-engined[667659]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:32 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:32 dionysos omv-engined[667671]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:36 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:36 dionysos omv-engined[667704]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:37 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:37 dionysos omv-engined[667711]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:41 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:41 dionysos omv-engined[667728]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:43 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:43 dionysos omv-engined[667735]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:47 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:47 dionysos omv-engined[667751]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:48 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:48 dionysos omv-engined[667761]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:52 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:52 dionysos omv-engined[667809]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:53 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:53 dionysos omv-engined[667815]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:57 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:57 dionysos omv-engined[667884]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:58 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:27:58 dionysos omv-engined[668011]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:02 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:02 dionysos omv-engined[668027]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:03 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:03 dionysos omv-engined[668034]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:07 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:07 dionysos omv-engined[668069]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:07 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:07 dionysos omv-engined[668090]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:08 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:08 dionysos omv-engined[668101]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:12 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:12 dionysos omv-engined[668118]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:13 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:13 dionysos omv-engined[668125]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:18 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:18 dionysos omv-engined[668143]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:19 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:19 dionysos omv-engined[668150]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:23 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:23 dionysos omv-engined[668198]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:24 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:24 dionysos omv-engined[668209]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:28 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:28 dionysos omv-engined[668389]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:29 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:29 dionysos omv-engined[668395]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:34 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:34 dionysos omv-engined[668434]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:35 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:35 dionysos omv-engined[668440]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:39 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:39 dionysos omv-engined[668455]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:40 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:40 dionysos omv-engined[668464]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:44 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:44 dionysos omv-engined[668484]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:45 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:45 dionysos omv-engined[668490]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:49 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:49 dionysos omv-engined[668533]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:50 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:50 dionysos omv-engined[668579]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:54 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:54 dionysos omv-engined[668645]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:55 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:28:55 dionysos omv-engined[668675]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:00 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:00 dionysos omv-engined[668821]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:01 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:01 dionysos omv-engined[668833]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:05 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:05 dionysos omv-engined[668884]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:06 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:06 dionysos omv-engined[668896]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:10 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:10 dionysos omv-engined[668927]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:11 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:11 dionysos omv-engined[668938]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:15 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:15 dionysos omv-engined[668964]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:16 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:16 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:16 dionysos omv-engined[668973]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:16 dionysos omv-engined[668974]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:20 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:20 dionysos omv-engined[669030]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:21 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:21 dionysos omv-engined[669038]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:26 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:26 dionysos omv-engined[669121]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:27 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:27 dionysos omv-engined[669131]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:31 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:31 dionysos omv-engined[669295]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:32 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:32 dionysos omv-engined[669303]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:36 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:36 dionysos omv-engined[669349]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:37 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:37 dionysos omv-engined[669356]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:41 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:41 dionysos omv-engined[669378]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 08:29:42 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
